time,open,high,low,close,INTSUM,INT,Plot,,Plot,Plot,,,,
1614514260,216.4916,216.6,216.3112,216.4559,NaN,NaN,NaN,0.5305319845879686,0.34928996808982726,0.71177400108611,NaN,0.40650994455399403,NaN,0.5
1614514290,216.4644,216.53,216.3111,216.4361,NaN,NaN,NaN,0.4665126879456495,0.47335366072345025,0.4596717151678487,0.4665126879456495,0.3720764840773786,NaN,0.5
1614514320,216.4361,216.4361,216.17,216.3441,NaN,NaN,NaN,0.45956164263315347,0.39960757354758986,0.5195157117187171,0.45956164263315347,0.3405045232182979,NaN,0.5
1614514350,216.3999,216.4361,216.17,216.2295,NaN,NaN,NaN,0.47340302267329215,0.2644781174415053,0.682327927905079,NaN,0.3115614628255799,NaN,0.5
1614514380,216.2629,216.4361,216.1,216.2915,NaN,NaN,NaN,0.46987591278545515,0.32996731948720803,0.6097845060837023,NaN,0.27974045725416113,NaN,0.5
1614514410,216.3486,216.5923,216.2933,216.4416,NaN,NaN,NaN,0.4853415124736853,0.44235362940210093,0.5283293955452697,NaN,0.2559018172523447,NaN,0.5
1614514440,216.4361,216.4619,216.1351,216.1677,NaN,NaN,NaN,0.4511039098950441,0.24884217508835776,0.6533656447017305,NaN,0.2295976470812631,NaN,0.5
1614514470,216.1353,216.2244,215.843,215.9396,NaN,NaN,NaN,0.4131043097245887,0.10593215590716029,0.7202764635420171,NaN,0.20593874191398867,NaN,0.5
1614514500,215.8797,215.9837,215.0444,215.2606,NaN,NaN,NaN,0.4986501397446273,0,0.9973002794892546,NaN,0.18457401822430566,NaN,0.5
1614514530,215.2604,215.588,214.8365,214.9428,NaN,NaN,NaN,0.5,0,1,NaN,0.16541639697010718,NaN,0.5
1614514560,214.8602,215.109,214.48,214.7742,NaN,NaN,NaN,0.5,0,1,NaN,0.14820303592693487,NaN,0.5
1614514590,214.8133,214.9301,214.1586,214.2288,NaN,NaN,NaN,0.5,0,1,NaN,0.1326435877574008,NaN,0.5
1614514620,214.3146,214.3146,213.6175,214.2624,NaN,NaN,NaN,0.4754684365189776,0.03776123614433909,0.913175636893616,NaN,0.11875177383857574,NaN,0.5
1614514650,214.257,214.3524,213.9953,214.147,NaN,NaN,NaN,0.4008170550655654,0.07580506511584262,0.7258290450152882,NaN,0.10835730269784725,NaN,0.5
1614514680,214.1358,214.1952,213.3107,213.672,NaN,NaN,NaN,0.38906515318993146,0,0.7781303063798629,NaN,0.09673873461386968,NaN,0.5
1614514710,213.7038,213.8796,213.4233,213.8539,NaN,NaN,NaN,0.3698690117770758,0.07827775003426639,0.6614602735198852,NaN,0.08824291798466836,NaN,0.5
1614514740,213.873,213.9783,213.5294,213.6738,NaN,NaN,NaN,0.2663639657315659,0.08299103216832349,0.4497368992948083,NaN,0.08032289983818536,NaN,0.5
1614514770,213.608,213.6872,213.3184,213.4565,NaN,NaN,NaN,0.26838455144746387,0.003744903674703617,0.5330241992202241,NaN,0.07305731132946516,NaN,0.5
1614514800,213.5323,214.0656,213.4892,213.7667,NaN,NaN,NaN,0.24217129001734372,0.12736784269743917,0.35697473733724827,NaN,0.06511554259815512,NaN,0.5
1614514830,213.7615,214.0778,213.7173,214,NaN,NaN,NaN,0.16478950231488992,0.26637166448675015,0.06320734014302969,0.16478950231488992,0.059232409254273255,NaN,0.5
1614514860,213.9733,213.9733,213.2557,213.3566,NaN,NaN,NaN,0.2109567078344234,0.01650693834144301,0.4054064773274038,0.2109567078344234,0.05249551502540613,NaN,0.5
1614514890,213.3359,213.3565,212,212.6722,NaN,NaN,NaN,0.30692724732481097,0,0.6138544946496219,NaN,0.04646722952356992,NaN,0.5
1614514920,212.6354,212.8133,212.5,212.606,NaN,NaN,NaN,0.27661094745587517,0.0017719614739279816,0.5514499334378223,NaN,0.042128222879104484,NaN,0.5
1614514950,212.5733,212.6103,212.0373,212.1362,NaN,NaN,NaN,0.4322739055489523,0,0.8645478110979046,NaN,0.03711794717757463,NaN,0.5
1614514980,212.1494,212.5242,211.8367,212,NaN,NaN,NaN,0.5,0,1,NaN,0.03275301311429742,NaN,0.5
1614515010,211.9877,212.3798,211.9429,212.0697,NaN,NaN,NaN,0.3837924191527564,0.0727358959873792,0.6948489423181337,NaN,0.029587531964895743,NaN,0.5
1614515040,212.0642,212.289,211.7977,212.1798,NaN,NaN,NaN,0.25662199900132443,0.15958737245209428,0.3536566255505546,NaN,0.02660942120001175,NaN,0.5
1614515070,212.1798,212.8907,212.0854,212.8726,NaN,NaN,NaN,0.19539238930249636,0.3642698278240123,0.026514950780980442,0.19539238930249636,0.02339590893530027,NaN,0.5
1614515100,212.7689,212.8292,212.3302,212.4,NaN,NaN,NaN,0.1528584870253786,0.2779931856867399,0.02772378836401729,NaN,0.02084210485027102,NaN,0.5
1614515130,212.4359,212.7187,212.2581,212.5093,NaN,NaN,NaN,0.16013553385643092,0.32027106771286185,0,NaN,0.018582875250558538,NaN,0.5
1614515160,212.6157,213.3,212.5,213.2138,NaN,NaN,NaN,0.2532496948489088,0.5064993896978176,0,NaN,0.016186522245286262,NaN,0.5
1614515190,213.2139,213.2139,212.5,212.7227,NaN,NaN,NaN,0.27726940603917294,0.3621790474832067,0.19235976459513918,NaN,0.013796541525647698,NaN,0.5
1614515220,212.8004,212.9196,212.6001,212.802,NaN,NaN,NaN,0.3544070318250601,0.3207170730411312,0.38809699060898906,0.3544070318250601,0.012135847290916893,NaN,0.5
1614515250,212.7865,213,212.7561,212.9693,NaN,NaN,NaN,0.29912036592563185,0.41431629316475144,0.1839244386865122,0.29912036592563185,0.010603251845300731,NaN,0.5
1614515280,212.9876,213.6122,212.9693,213.477,NaN,NaN,NaN,0.300568423175637,0.5446385874461506,0.05649825890512339,NaN,0.11166314262913991,NaN,0.5
1614515310,213.4824,213.5139,213,213.1212,NaN,NaN,NaN,0.3881889502598642,0.38127227986920736,0.39510562065052107,0.3881889502598642,0.1017273515963958,NaN,0.5
1614515340,213.1213,213.2979,212.5858,213.1586,NaN,NaN,NaN,0.3317027997999836,0.4368665007066349,0.22653909889333232,0.3317027997999836,0.09088829535313374,NaN,0.5
1614515370,213.1602,213.6636,213.108,213.6554,NaN,NaN,NaN,0.35259836031149444,0.6121152010325215,0.09308151959046736,NaN,0.16841080386948953,NaN,0.5
1614515400,213.6554,213.8821,213.1687,213.384,NaN,NaN,NaN,0.38994229823719656,0.546575509338495,0.23330908713589818,NaN,0.2535317067125518,NaN,0.5
1614515430,213.3497,213.4011,211.99,212.5842,NaN,NaN,NaN,0.4750699780440133,0.30060375413100765,0.649536201957019,0.4750699780440133,0.22737799188711058,NaN,0.5
1614515460,212.5995,212.7273,211.8791,212.293,NaN,NaN,NaN,0.4484786305326207,0.26792642914863735,0.629030831916604,NaN,0.20393470965218893,NaN,NaN
1614515490,212.262,212.5,211.9447,212.4421,NaN,NaN,NaN,0.46765956901464173,0.34175720207803895,0.5935619359512445,NaN,0.18644341540310783,NaN,0.5
1614515520,212.4401,212.8623,212.3299,212.5619,NaN,NaN,NaN,0.5167332300915345,0.3202658707869983,0.7132005893960707,NaN,0.170373745334687,NaN,0.5
1614515550,212.5979,212.777,212.2581,212.3167,NaN,NaN,NaN,0.4758374117337416,0.24678276709428643,0.7048920563731967,NaN,0.1555865271542683,NaN,0.5
1614515580,212.4006,212.4793,211.6153,211.6523,NaN,NaN,NaN,0.35988058675440615,0.05782012573314676,0.6619410477756655,NaN,0.13922828511654547,NaN,0.5
1614515610,211.6326,212.3057,211.4,211.7647,NaN,NaN,NaN,0.34540332994705003,0.15704861315314997,0.5337580467409501,NaN,0.12468181903010447,NaN,0.5
1614515640,211.7492,212.1361,211.4,211.7015,NaN,NaN,NaN,0.35238124000954374,0.10354768107082858,0.6012147989482589,NaN,0.11155258246977388,NaN,0.5
1614515670,211.7326,211.822,211.1111,211.3991,NaN,NaN,NaN,0.3675819566048512,0,0.7351639132097024,NaN,0.09968989024935065,NaN,0.5
1614515700,211.3843,211.965,211.0527,211.2712,NaN,NaN,NaN,0.3489874436412332,0,0.6979748872824664,NaN,0.08905060371243335,NaN,0.5
1614515730,211.2163,211.2633,210.3135,210.7503,NaN,NaN,NaN,0.32622529061308625,0,0.6524505812261725,NaN,0.07939839753393063,NaN,0.5
1614515760,210.6714,210.7858,209.6563,209.8649,NaN,NaN,NaN,0.48416551125066853,0,0.9683310225013371,NaN,0.07064661792628499,NaN,0.5
1614515790,209.8649,210.1746,209.5,210.1746,NaN,NaN,NaN,0.47312357809221267,0.0957909184955327,0.8504562376888927,NaN,0.06437465520131731,NaN,0.5
1614515820,210.1693,210.314,209.8053,210.0253,NaN,NaN,NaN,0.4417992533233163,0.08160064590211218,0.8019978607445205,NaN,0.05845221787212377,NaN,0.5
1614515850,210.0148,210.1053,209.5002,209.505,NaN,NaN,NaN,0.4630593422974352,0,0.9261186845948703,NaN,0.05295917246109117,NaN,0.5
1614515880,209.621,209.9204,209.317,209.7626,NaN,NaN,NaN,0.3988494623814204,0.11806160542021042,0.6796373193426304,NaN,0.04806415057810352,NaN,0.5
1614515910,209.7111,210.3696,209.7111,210.326,NaN,NaN,NaN,0.2861798855313218,0.3538708769650211,0.21848889409762245,0.2861798855313218,0.04362427299693212,NaN,0.5
1614515940,210.2852,210.7609,210.167,210.676,NaN,NaN,NaN,0.31702309841533327,0.42170524429610573,0.2123409525345608,NaN,0.03950675383583958,NaN,0.5
1614515970,210.7039,210.7444,209.8197,210.3889,NaN,NaN,NaN,0.3071163895212824,0.35644616411328767,0.2577866149292772,NaN,0.034815470723218694,NaN,0.5
1614516000,210.343,210.343,209.7053,209.8871,NaN,NaN,NaN,0.2589408067858515,0.2661947724191353,0.2516868411525677,NaN,0.03131053141955409,NaN,0.5
1614516030,209.9356,210.2402,209.8609,210.1122,NaN,NaN,NaN,0.283430513477994,0.3044590569108715,0.2624019700451164,NaN,0.028201524887249724,NaN,0.5
1614516060,210.0733,210.8401,209.9467,210.7464,NaN,NaN,NaN,0.33311292553303756,0.42716782175377455,0.23905802931230058,NaN,0.02482866184326239,NaN,0.5
1614516090,210.7612,210.8291,210.3681,210.6844,NaN,NaN,NaN,0.3764071410206955,0.37802127194233737,0.3747930100990536,NaN,0.022200832627591083,NaN,0.5
1614516120,210.6766,210.7306,210.1,210.3061,NaN,NaN,NaN,0.3341359334020722,0.3003476461879484,0.367924220616196,0.3341359334020722,0.019727554472583824,NaN,0.5
1614516150,210.2355,210.9997,210.2,210.7317,NaN,NaN,NaN,0.25332829078628244,0.4634561699618805,0.04320041161068442,0.25332829078628244,0.01716439687896007,NaN,0.5
1614516180,210.737,210.9998,210.6148,210.7791,NaN,NaN,NaN,0.2806671631740616,0.4558023364383449,0.10553198990977827,NaN,0.015191038982568563,NaN,0.5
1614516210,210.7844,211,210.5277,210.8745,NaN,NaN,NaN,0.3590149255818068,0.4238254643981751,0.2942043867654386,NaN,0.09895003521262673,NaN,0.5
1614516240,210.7894,211.1223,210.6784,210.741,NaN,NaN,NaN,0.3417796092159763,0.39280935776489523,0.29074986066705727,NaN,0.09012200257379714,NaN,0.5
1614516270,210.731,210.9875,210.6666,210.7742,NaN,NaN,NaN,0.2886845651080633,0.43664134796952436,0.14072778224660223,NaN,0.08205953100649648,NaN,0.5
1614516300,210.7436,210.7673,209.9001,210.3466,NaN,NaN,NaN,0.3657795907198895,0.28010300194912446,0.45145617949065464,0.3657795907198895,0.07309670867895156,NaN,0.5
1614516330,210.3479,210.8999,210.2238,210.8549,NaN,NaN,NaN,0.3690003146674308,0.45654957308551863,0.2814510562493429,0.3690003146674308,0.16790365973669572,NaN,0.5
1614516360,210.8649,211.2102,210.0853,210.7146,NaN,NaN,NaN,0.4697045471463587,0.5718758813168547,0.36753321297586256,NaN,0.15041484032378644,NaN,0.5
1614516390,210.73,210.7737,210.3578,210.6496,NaN,NaN,NaN,0.45724011806030446,0.5719546155837523,0.34252562053685665,NaN,0.13731424899456043,NaN,0.5
1614516420,210.6496,210.6496,210.1552,210.5022,NaN,NaN,NaN,0.45584762606626705,0.503254800362919,0.408440451769615,NaN,0.1252906883424263,NaN,0.5
1614516450,210.4683,210.6584,210.3074,210.381,NaN,NaN,NaN,0.40966074843706074,0.5227433999531962,0.2965780969209253,NaN,0.11427516058753309,NaN,0.5
1614516480,210.3511,210.73,210.3018,210.5576,NaN,NaN,NaN,0.4911349754444131,0.5646000750871665,0.41766987580165965,NaN,0.10422729407391193,NaN,0.5
1614516510,210.5595,210.8246,210.4001,210.7553,NaN,NaN,NaN,0.5210236632115071,0.747770977579118,0.2942763488438961,NaN,0.18057643508596555,NaN,0.5
1614516540,210.7665,210.9023,210.7311,210.9011,NaN,NaN,NaN,0.5261907190914827,0.835162025440056,0.21721941274290937,NaN,0.250550327372281,0.5,NaN
1614516570,210.9183,211.4218,210.9183,211.4024,NaN,NaN,NaN,0.5,1,0,NaN,0.31474359491566894,0.5,NaN
1614516600,211.423,211.5976,210.6122,210.7013,NaN,NaN,NaN,0.45045467701030895,0.6927095606669371,0.20819979335368072,NaN,0.282501076836009,0.5,NaN
1614516630,210.6697,211.1797,210.6185,210.9424,NaN,NaN,NaN,0.4812408905930743,0.7774109954697697,0.1850707857163789,NaN,0.34399222042530303,0.5,NaN
1614516660,210.9424,211.0045,210.7849,210.8775,NaN,NaN,NaN,0.4978855693059153,0.7165786387692913,0.2791924998425394,NaN,0.4003124224871822,0.5,NaN
1614516690,210.8775,210.962,210.6274,210.729,NaN,NaN,NaN,0.5047638304419142,0.6249906597027376,0.3845370011810909,NaN,0.3663763664739612,NaN,NaN
1614516720,210.7237,210.9609,210.622,210.7578,NaN,NaN,NaN,0.5708846791847478,0.5608635247600944,0.5809058336094013,0.5708846791847478,0.3352898271820936,NaN,NaN
1614516750,210.7626,210.9036,210.6863,210.84,NaN,NaN,NaN,0.4972018754092639,0.7075184724723205,0.28688527834620736,0.4972018754092639,0.39235457259211926,NaN,0.5
1614516780,210.8927,211.4995,210.8512,211.3872,NaN,NaN,NaN,0.5481071073735092,0.9245237983949414,0.171690416352077,NaN,0.4551939485457852,NaN,0.5
1614516810,211.4298,211.9103,211.1388,211.7652,NaN,NaN,NaN,0.5033261529871298,1,0.00665230597425955,NaN,0.5117158322174105,0.5,NaN
1614516840,211.7706,211.8311,211.4738,211.4974,NaN,NaN,NaN,0.4659412885193236,0.8462778652011049,0.0856047118375423,NaN,0.5540195068549574,0.5,NaN
1614516870,211.5367,211.8068,211.4922,211.7632,NaN,NaN,NaN,0.5,1,0,NaN,0.5928672164389546,NaN,NaN
1614516900,211.7633,211.7809,211.3824,211.4062,NaN,NaN,NaN,0.5015676720881704,0.7361915543252662,0.26694378985107464,NaN,0.6284230375527804,0.5,NaN
1614516930,211.4062,211.4234,210.8552,211.0001,NaN,NaN,NaN,0.5886222433826631,0.3327908418171643,0.8444536449481619,0.5886222433826631,0.5648822307086993,0.5,NaN
1614516960,211.0416,211.47,211.0053,211.2505,NaN,NaN,NaN,0.659379507904243,0.39720238076510916,0.9215566350433768,NaN,0.6028243183917488,0.5,NaN
1614516990,211.243,211.4999,211.0854,211.2787,NaN,NaN,NaN,0.6115505039287155,0.4804746269255432,0.7426263809318878,NaN,0.6375829742858072,0.5,NaN
1614517020,211.2787,211.4625,211.2787,211.3883,NaN,NaN,NaN,0.6662573944420775,0.4954350872074547,0.8370797016767003,NaN,0.6694510350813173,0.5,NaN
1614517050,211.3883,211.5306,211.0001,211.5291,NaN,NaN,NaN,0.6078127437432693,0.6798059972664755,0.5358194902200631,0.6078127437432693,0.7045114572298055,0.5,NaN
1614517080,211.551,211.5973,210.8552,211.2706,NaN,NaN,NaN,0.5193899164985251,0.5924219131857333,0.4463579198113168,NaN,0.7360310986173404,NaN,NaN
1614517110,211.2774,211.5758,211.1725,211.575,NaN,NaN,NaN,0.5814503896586496,0.7492881030466391,0.4136126762706601,NaN,0.7597028364973317,0.5,NaN
1614517140,211.5165,211.6494,211.3923,211.4894,NaN,NaN,NaN,0.5822104968714533,0.6818102131985296,0.48261078054437695,NaN,0.7813816793019606,0.5,NaN
1614517170,211.4894,211.5989,211.3001,211.5648,NaN,NaN,NaN,0.6063674792865957,0.7093955923489433,0.5033393662242481,NaN,0.8012619281191493,0.5,NaN
1614517200,211.5559,211.7,209.9999,211.2189,NaN,NaN,NaN,0.6142551450384127,0.43054597352260665,0.7979643165542187,0.6142551450384127,0.7204547298294322,0.5,NaN
1614517230,211.1722,211.4065,211.1232,211.3837,NaN,NaN,NaN,0.5752131800763163,0.6086692412162228,0.5417571189364099,0.5752131800763163,0.745418866607428,0.5,NaN
1614517260,211.3386,211.5239,211.2,211.4813,NaN,NaN,NaN,0.6144731693370984,0.5619569963590352,0.6669893423151617,0.6144731693370984,0.768297760537685,0.5,NaN
1614517290,211.4833,211.7346,211.4284,211.7346,NaN,NaN,NaN,0.623045681604792,0.784394280430263,0.46169708277932087,0.623045681604792,0.7892773438179921,0.5,NaN
1614517320,211.7391,211.7901,211.4001,211.4833,NaN,NaN,NaN,0.6129108895788882,0.5662170122839337,0.6596047668738427,0.6129108895788882,0.808484719794343,0.5,NaN
1614517350,211.475,211.6184,211.3,211.6006,NaN,NaN,NaN,0.5643873610090342,0.7498570062667131,0.37891771575135513,0.5643873610090342,0.8261078477951458,0.5,NaN
1614517380,211.6121,211.7559,211.2472,211.2472,NaN,NaN,NaN,0.5553319035626644,0.41777131835944153,0.6928924887658872,0.5553319035626644,0.7428184281352525,NaN,NaN
1614517410,211.3063,211.3063,209.7879,209.9856,NaN,NaN,NaN,0.5,0,1,NaN,0.6678168262111072,0.5,NaN
1614517440,209.9946,210.3283,209.0004,209.6941,NaN,NaN,NaN,0.5,0,1,NaN,0.6003751326594912,0.5,NaN
1614517470,209.6742,209.6941,207.8165,208.206,NaN,NaN,NaN,0.5,0,1,NaN,0.5395828001244893,NaN,NaN
1614517500,208.1648,208.6062,207.8237,208.3185,NaN,NaN,NaN,0.5096827370934167,0.019365474186833535,1,NaN,0.48501861903552584,NaN,NaN
1614517530,208.4325,209.3738,208.1935,209.06,NaN,NaN,NaN,0.4956723417110231,0.2447612230858924,0.7465834603361537,NaN,0.43596815184728394,NaN,NaN
1614517560,209.0771,209.6274,208.9561,209.3891,NaN,NaN,NaN,0.4087904119421235,0.44155973414092076,0.3760210897433262,0.4087904119421235,0.3991615432709294,NaN,0.5
1614517590,209.3891,209.3892,208.9057,208.9111,NaN,NaN,NaN,0.3803885245945484,0.341164636641552,0.4196124125475449,0.3803885245945484,0.365298304751189,NaN,0.5
1614517620,208.9402,209.0725,207.5138,208.8144,NaN,NaN,NaN,0.26994774528717735,0.446442770817858,0.09345271975649674,0.26994774528717735,0.32807344648277603,NaN,0.5
1614517650,208.7996,208.8854,208.0032,208.4062,NaN,NaN,NaN,0.2722864047630877,0.32880773719594675,0.21576507233022865,NaN,0.29456160240896906,NaN,0.5
1614517680,208.4853,208.8137,208.3157,208.6323,NaN,NaN,NaN,0.3299101854276846,0.32328803796716143,0.3365323328882078,0.3299101854276846,0.2695518654227317,NaN,0.5
1614517710,208.6209,209.5416,208.5109,209.493,NaN,NaN,NaN,0.3666506015753527,0.5213368824862061,0.2119643206644992,0.3666506015753527,0.24204465254871066,NaN,0.5
1614517740,209.493,209.8446,209.4553,209.6885,NaN,NaN,NaN,0.33437169821791723,0.6150530167068126,0.05369037972902193,NaN,0.22135210825293883,NaN,0.5
1614517770,209.6853,209.9752,209.6086,209.9278,NaN,NaN,NaN,0.34340323780002435,0.6868064756000487,0,NaN,0.2879479207450227,NaN,0.5
1614517800,209.8978,209.9774,209.4003,209.7565,NaN,NaN,NaN,0.338818172686326,0.677636345372652,0,NaN,0.2633652637358567,NaN,0.5
1614517830,209.7322,209.8105,208.7063,208.9236,NaN,NaN,NaN,0.3511308349616036,0.47169729572121083,0.23056437420199632,NaN,0.236224525458404,NaN,NaN
1614517860,208.9689,209.5841,208.8164,209.2437,NaN,NaN,NaN,0.41447198468106783,0.4811290605014075,0.34781490886072813,NaN,0.21606090235738123,NaN,0.5
1614517890,209.2567,209.5708,209.2567,209.4896,NaN,NaN,NaN,0.4346965547132915,0.5324966093098824,0.33689650011670064,NaN,0.19753666271678058,NaN,0.5
1614517920,209.4896,209.5814,209.2325,209.4138,NaN,NaN,NaN,0.44672176981777123,0.4883282079185235,0.40511533171701897,NaN,0.1805058698223247,NaN,0.5
1614517950,209.4137,209.5862,209.2,209.2,NaN,NaN,NaN,0.4290528921169628,0.4437972535885941,0.41430853064533146,NaN,0.16487461073577045,NaN,0.5
1614517980,209.217,209.2419,208.8531,209.1762,NaN,NaN,NaN,0.3774304158769415,0.515892704152462,0.238968127601421,NaN,0.15057763764458296,NaN,0.5
1614518010,209.1763,209.5365,209.1763,209.5365,NaN,NaN,NaN,0.409110546976632,0.5879823461005705,0.23023874785269352,NaN,0.13753200535450047,NaN,0.5
1614518040,209.5173,209.6767,209.2639,209.4678,NaN,NaN,NaN,0.4218230842179548,0.5451367074450133,0.2985094609908963,NaN,0.12550055956406772,NaN,0.5
1614518070,209.4897,209.6051,209.3592,209.4677,NaN,NaN,NaN,0.41719104763526593,0.5522907734359938,0.2820913218345381,NaN,0.11448386067182797,NaN,0.5
1614518100,209.4677,209.4677,208.5474,208.7758,NaN,NaN,NaN,0.3808012229884823,0.3759185621408927,0.38568388383607194,0.3808012229884823,0.1022306346171046,NaN,0.5
1614518130,208.8167,209.2609,208.6906,209.1305,NaN,NaN,NaN,0.39132348223967706,0.4789552034319195,0.30369176104743456,0.39132348223967706,0.09324987259513902,NaN,0.5
1614518160,209.1171,209.8696,209.1171,209.8313,NaN,NaN,NaN,0.4369201499637879,0.6440358328976208,0.229804467029955,NaN,0.1860669336596025,NaN,0.5
1614518190,209.8258,210.1402,209.5896,210.1402,NaN,NaN,NaN,0.44307875919161016,0.7384310053124996,0.1477265130707207,NaN,0.25559641452072046,NaN,0.5
1614518220,210.1402,210.3812,209.7676,209.8065,NaN,NaN,NaN,0.4318797029132457,0.643511545367352,0.22024786045913933,NaN,0.3319915322908918,NaN,0.5
1614518250,209.803,209.8507,209.2,209.2,NaN,NaN,NaN,0.37257096222775765,0.5434485541808832,0.20169337027463205,NaN,0.29802952413992223,NaN,0.5
1614518280,209.2,209.8132,209.1098,209.8037,NaN,NaN,NaN,0.4153966024270865,0.6832411189891433,0.14755208586502966,NaN,0.37032489010303254,NaN,0.5
1614518310,209.8029,210.1005,209.755,210.0553,NaN,NaN,NaN,0.5126029341940398,0.7800281450155395,0.24517772337253999,NaN,0.42448393180571964,0.5,NaN
1614518340,210.05,210.0694,209.4652,209.5508,NaN,NaN,NaN,0.5533236922699486,0.6852231085238706,0.42142427601602656,NaN,0.3813055650028305,0.5,NaN
1614518370,209.5508,209.7326,209.4651,209.5814,NaN,NaN,NaN,0.5410875550222631,0.7396024116983011,0.34257269834622506,NaN,0.3489757658679865,0.5,NaN
1614518400,209.5382,209.839,209.2,209.667,NaN,NaN,NaN,0.5212798227874686,0.8501677606944271,0.19239188488051023,NaN,0.41608450183437445,0.5,NaN
1614518430,209.6119,209.7981,209.3945,209.7847,NaN,NaN,NaN,0.5553216317406287,0.8127409724922322,0.2979022909890252,NaN,0.46641646846369317,0.5,NaN
1614518460,209.7635,209.9,209.4277,209.4748,NaN,NaN,NaN,0.5151830416641354,0.4824638510903838,0.5479022322378869,0.5151830416641354,0.4269575430098324,0.5,NaN
1614518490,209.5388,209.6494,208.8,208.9011,NaN,NaN,NaN,0.5071409153416022,0.07646908407816706,0.9378127466050374,NaN,0.38352307715309747,NaN,0.5
1614518520,208.8942,209.0344,208.5624,208.5629,NaN,NaN,NaN,0.5,0,1,NaN,0.3509941678443201,NaN,0.5
1614518550,208.5576,208.7797,208.21,208.2352,NaN,NaN,NaN,0.5,0,1,NaN,0.31517384020210343,NaN,0.5
1614518580,208.3237,208.5072,208.1081,208.4104,NaN,NaN,NaN,0.5241030770643197,0.06873810247920718,0.9794680516494323,NaN,0.28842294287695563,NaN,0.5
1614518610,208.2831,208.6945,208.2701,208.5614,NaN,NaN,NaN,0.5058364587398352,0.19699739817724568,0.8146755193024247,NaN,0.2638609420940788,NaN,0.5
1614518640,208.5313,208.6992,208,208.2058,NaN,NaN,NaN,0.42512403774438,0.11368113206827525,0.7365669434204848,NaN,0.2367412880968598,NaN,0.5
1614518670,208.1416,208.6358,208,208.5421,NaN,NaN,NaN,0.41760246390580896,0.34071195758556694,0.494492970226051,NaN,0.21247108237607226,NaN,0.5
1614518700,208.5073,208.668,208.235,208.2463,NaN,NaN,NaN,0.3646637888192374,0.24630274731694898,0.48302483032152577,NaN,0.1941884620781489,NaN,0.5
1614518730,208.235,208.3262,207.8366,208.1842,NaN,NaN,NaN,0.37710308357037703,0.18591338429501997,0.568292782845734,NaN,0.1774490437276613,NaN,0.5
1614518760,208.1691,208.8326,208.1691,208.6209,NaN,NaN,NaN,0.33729611212718025,0.3820069099059723,0.2925853143483882,0.33729611212718025,0.15910068705919966,NaN,0.5
1614518790,208.5574,208.7748,208.3763,208.7068,NaN,NaN,NaN,0.2840282452731689,0.4858740726417268,0.08218241790461105,NaN,0.14531002600365145,NaN,0.5
1614518820,208.7505,208.7636,208.4555,208.556,NaN,NaN,NaN,0.33331008597886935,0.35232890900166125,0.31429126295607746,NaN,0.1326201910780593,NaN,0.5